url,published,rent,size,district,female_inhabitants,male_inhabitants,diverse_inhabitants,total_inhabitants
wg-zimmer-in-Berlin-Mitte.12243464.html,2025-08-14T00:00:00,700,12,Mitte,1,1,0,3
wg-zimmer-in-Berlin-Weissensee.12218105.html,2025-08-05T00:00:00,650,22,Weißensee,0,2,0,3
wg-zimmer-in-Berlin-Zehlendorf.12000315.html,2025-08-16T00:00:00,645,20,Zehlendorf,3,0,0,4
wg-zimmer-in-Berlin-Wedding.12238218.html,2025-08-13T00:00:00,299,13,Wedding,0,1,1,3
wg-zimmer-in-Berlin-Wedding.12235886.html,2025-08-11T00:00:00,600,9,Wedding,2,0,0,3
wg-zimmer-in-Berlin-Mitte.11229554.html,2025-08-07T00:00:00,1190,27,Mitte,0,1,0,3
wg-zimmer-in-Berlin-Neukoelln.12219590.html,2025-08-05T00:00:00,800,25,Neukölln,0,0,0,2
wg-zimmer-in-Berlin-Kreuzberg.12186712.html,2025-08-13T00:00:00,400,20,Kreuzberg,1,1,0,3
wg-zimmer-in-Berlin-Berlin.10933012.html,2025-08-12T00:00:00,550,22,Berlin,0,1,0,3
wg-zimmer-in-Berlin-Friedrichshain-Kreuzberg.12238110.html,2025-08-12T00:00:00,250,45,Friedrichshain-Kreuzberg,0,1,0,2
wg-zimmer-in-Berlin-Spandau.12144576.html,2025-07-30T00:00:00,645,16,Spandau,0,2,0,3
wg-zimmer-in-Berlin-Berlin.12187061.html,2025-07-27T00:00:00,730,15,Berlin,2,0,0,3
wg-zimmer-in-Berlin-Prenzlauer-Berg.8530758.html,2025-08-04T00:00:00,400,10,Prenzlauer Berg,0,1,0,2
wg-zimmer-in-Berlin-Wedding.12238897.html,2025-08-12T00:00:00,470,17,Wedding,2,2,0,5
wg-zimmer-in-Berlin-Prenzlauer-Berg.12197025.html,2025-07-28T00:00:00,690,17,Prenzlauer Berg,0,1,0,2
wg-zimmer-in-Berlin-Tempelhof-Schoeneberg.10065598.html,2025-07-20T00:00:00,775,24,Tempelhof-Schöneberg,1,0,0,2
wg-zimmer-in-Berlin-Reinickendorf.12192788.html,2025-07-26T00:00:00,500,27,Reinickendorf,0,0,0,2
wg-zimmer-in-Berlin-Mitte.9099833.html,2025-08-16T00:00:00,630,20,Mitte,2,0,0,3
wg-zimmer-in-Berlin-Reinickendorf-Wedding.12158253.html,2025-08-02T00:00:00,418,7,Reinickendorf/Wedding,2,0,0,3
wg-zimmer-in-Berlin-Moabit.11808848.html,2025-07-12T00:00:00,400,15,Moabit,1,1,0,3
wg-zimmer-in-Berlin-Mitte.11924965.html,2025-08-16T00:00:00,750,13,Mitte,0,1,0,2
wg-zimmer-in-Berlin-Ecke-Sundgauer-Str-.10949777.html,2025-03-18T00:00:00,361,15,Ecke Sundgauer Str.,4,4,0,9
wg-zimmer-in-Berlin-Prenzlauer-Berg.12034233.html,2025-05-18T00:00:00,1150,15,Prenzlauer Berg,1,0,0,2
wg-zimmer-in-Berlin-Mitte.8869531.html,2025-07-31T00:00:00,650,11,Mitte,0,1,0,2
wg-zimmer-in-Berlin-Neukoelln.8768847.html,2025-07-29T00:00:00,435,13,Neukölln,1,0,0,2
wg-zimmer-in-Berlin-Steglitz.12164424.html,2025-07-16T00:00:00,750,30,Steglitz,1,1,0,3
wg-zimmer-in-Berlin-Tiergarten.4217243.html,2025-08-14T00:00:00,520,15,Tiergarten,1,0,0,1
wg-zimmer-in-Berlin-Neukoelln.12216632.html,2025-08-05T00:00:00,977,12,Neukölln,0,1,0,2
wg-zimmer-in-Berlin-Tempelhof.12195772.html,2025-08-04T00:00:00,555,25,Tempelhof,0,1,0,2
wg-zimmer-in-Berlin-Neukoelln.12238966.html,2025-08-12T00:00:00,650,20,Neukölln,1,0,0,2
wg-zimmer-in-Berlin-Berlin.11368913.html,2025-07-31T00:00:00,600,13,Berlin,0,2,0,3
wg-zimmer-in-Berlin-Schoeneberg.10243304.html,2025-07-23T00:00:00,420,16,Schöneberg,1,1,0,3
wg-zimmer-in-Berlin-Britz.11946230.html,2025-05-25T00:00:00,550,16,Britz,1,0,0,2
wg-zimmer-in-Berlin-Rudow.12208957.html,2025-08-16T00:00:00,625,18,Rudow,0,0,0,2
wg-zimmer-in-Berlin-Berlin.12192764.html,2025-07-26T00:00:00,650,14,Berlin,1,0,0,2
wg-zimmer-in-Berlin-Prenzlauer-Berg.7048535.html,2025-08-05T00:00:00,600,20,Prenzlauer Berg,0,1,0,2
wg-zimmer-in-Berlin-Marzahn-Hellersdorf.12167497.html,2025-08-01T00:00:00,479,14,Marzahn-Hellersdorf,0,5,0,6
wg-zimmer-in-Berlin-Pankow.12236066.html,2025-08-11T00:00:00,630,23,Pankow,2,0,0,2
wg-zimmer-in-Berlin-Baumschulenweg.12194384.html,2025-08-11T00:00:00,390,10,Baumschulenweg,1,1,0,3
wg-zimmer-in-Berlin-Mariendorf.10792511.html,2025-08-16T00:00:00,980,22,Mariendorf,1,3,0,5
wg-zimmer-in-Berlin-Reinickendorf.12242163.html,2025-08-13T00:00:00,590,13,Reinickendorf,0,1,0,2
wg-zimmer-in-Berlin-Lichterfelde.11745476.html,2025-08-11T00:00:00,250,20,Lichterfelde,0,8,0,9
wg-zimmer-in-Berlin-Berlin.12110701.html,2025-08-16T00:00:00,1000,35,Berlin,0,0,0,3
wg-zimmer-in-Berlin-Mitte.12229181.html,2025-08-09T00:00:00,890,20,Mitte,1,0,0,2
wg-zimmer-in-Berlin-Charlottenburg.12194213.html,2025-08-17T00:00:00,708,20,Charlottenburg,0,0,0,3
wg-zimmer-in-Berlin-Weissensee.12129300.html,2025-08-01T00:00:00,550,18,Weißensee,0,0,0,2
wg-zimmer-in-Berlin-Siemensstadt.12245829.html,2025-08-16T00:00:00,400,20,Siemensstadt,0,1,0,2
wg-zimmer-in-Berlin-Prenzlauer-Berg.12071859.html,2025-08-15T00:00:00,800,90,Prenzlauer Berg,0,0,0,2
wg-zimmer-in-Berlin-Lichtenberg.12133556.html,2025-07-18T00:00:00,600,22,Lichtenberg,1,0,0,2
wg-zimmer-in-Berlin-Wedding.11160894.html,2025-08-08T00:00:00,600,16,Wedding,0,1,0,2
wg-zimmer-in-Berlin-Mitte.12246089.html,2025-08-15T00:00:00,563,15,Mitte,1,1,0,3
wg-zimmer-in-Berlin-Wilmersdorf.10463516.html,2025-07-26T00:00:00,600,12,Wilmersdorf,0,1,0,2
wg-zimmer-in-Berlin-Friedrichshain.11101779.html,2025-07-24T00:00:00,700,15,Friedrichshain,2,1,0,4
wg-zimmer-in-Berlin-Friedrichshain.12235927.html,2025-08-15T00:00:00,645,20,Friedrichshain,0,1,0,2
wg-zimmer-in-Berlin-Charlottenburg-Wilmersdorf.12150855.html,2025-07-11T00:00:00,886,11,Charlottenburg-Wilmersdorf,0,0,0,2
wg-zimmer-in-Berlin-Friedrichshain.12239279.html,2025-08-12T00:00:00,550,20,Friedrichshain,2,0,0,3
wg-zimmer-in-Berlin-Tempelhof-Schoeneberg.12152880.html,2025-07-25T00:00:00,420,9,Tempelhof-Schöneberg,2,1,0,4
wg-zimmer-in-Berlin-Marzahn.11422004.html,2025-07-15T00:00:00,266,13,Marzahn,1,0,1,3
wg-zimmer-in-Berlin-Prenzlauer-Berg.12168238.html,2025-07-27T00:00:00,775,25,Prenzlauer Berg,1,0,0,2
wg-zimmer-in-Berlin-Prenzlauer-Berg.5145261.html,2025-08-11T00:00:00,330,9,Prenzlauer Berg,1,0,0,3
wg-zimmer-in-Berlin-Moabit.11486040.html,2025-08-16T00:00:00,580,21,Moabit,1,1,0,3
wg-zimmer-in-Berlin-Friedrichshain.12108252.html,2025-06-24T00:00:00,660,22,Friedrichshain,1,0,0,2
wg-zimmer-in-Berlin-Wedding.12127246.html,2025-08-16T00:00:00,690,10,Wedding,0,0,0,5
wg-zimmer-in-Berlin-Wilmersdorf.11083886.html,2025-08-14T00:00:00,395,4,Wilmersdorf,0,3,2,6
wg-zimmer-in-Berlin-Mariendorf.12175828.html,2025-07-20T00:00:00,330,20,Mariendorf,3,0,0,4
wg-zimmer-in-Berlin-Friedrichshain.12201806.html,2025-07-30T00:00:00,400,12,Friedrichshain,1,0,0,2
wg-zimmer-in-Berlin-Prenzlauer-Berg.9633512.html,2025-08-15T00:00:00,790,15,Prenzlauer Berg,0,0,0,2
wg-zimmer-in-Berlin-Charlottenburg-Wilmersdorf.12217498.html,2025-08-06T00:00:00,600,20,Charlottenburg-Wilmersdorf,0,1,0,3
wg-zimmer-in-Berlin-Reinickendorf.12235728.html,2025-08-11T00:00:00,400,17,Reinickendorf,1,2,0,4
wg-zimmer-in-Berlin-Treptow.12220340.html,2025-08-05T00:00:00,600,10,Treptow,0,1,0,2
wg-zimmer-in-Berlin-Kreuzberg.12182672.html,2025-07-30T00:00:00,400,25,Kreuzberg,1,0,0,2
wg-zimmer-in-Berlin-Buch.7691283.html,2025-07-23T00:00:00,650,25,Buch,1,0,0,2
wg-zimmer-in-Berlin-Moabit.12170089.html,2025-07-18T00:00:00,420,8,Moabit,0,2,0,3
wg-zimmer-in-Berlin-Friedenau.12140899.html,2025-07-08T00:00:00,750,25,Friedenau,1,0,0,2
wg-zimmer-in-Berlin-Friedenau.11539828.html,2025-08-17T00:00:00,600,13,Friedenau,1,0,0,2
wg-zimmer-in-Berlin-Steglitz.11805697.html,2025-08-16T00:00:00,695,22,Steglitz,1,1,0,3
wg-zimmer-in-Berlin-Charlottenburg-Wilmersdorf.9972425.html,2025-08-16T00:00:00,295,18,Charlottenburg-Wilmersdorf,0,2,0,3
wg-zimmer-in-Berlin-Friedrichshain-Kreuzberg.12036598.html,2025-08-04T00:00:00,650,20,Friedrichshain-Kreuzberg,1,0,0,2
wg-zimmer-in-Berlin-Wilmersdorf.2700605.html,2025-08-08T00:00:00,500,20,Wilmersdorf,1,0,0,2
wg-zimmer-in-Berlin-Wedding.11216558.html,2025-08-10T00:00:00,650,20,Wedding,0,1,0,2
wg-zimmer-in-Berlin-Kreuzberg.12242503.html,2025-08-14T00:00:00,800,17,Kreuzberg,0,0,0,2
wg-zimmer-in-Berlin-Moabit.11045987.html,2025-08-16T00:00:00,1025,10,Moabit,0,0,0,2
wg-zimmer-in-Berlin-Oberschoeneweide.12197967.html,2025-07-28T00:00:00,450,12,Oberschöneweide,1,0,0,2
wg-zimmer-in-Berlin-Neukoelln.12159375.html,2025-07-24T00:00:00,735,23,Neukölln,0,0,0,2
wg-zimmer-in-Berlin-Friedrichshain.12245250.html,2025-08-15T00:00:00,700,18,Friedrichshain,0,1,0,2
wg-zimmer-in-Berlin-Friedrichshain.7999669.html,2025-08-13T00:00:00,490,14,Friedrichshain,2,0,0,3
wg-zimmer-in-Berlin-Steglitz.12191542.html,2025-07-26T00:00:00,1000,52,Steglitz,1,0,0,2
wg-zimmer-in-Berlin-Berlin.12217348.html,2025-08-04T00:00:00,500,17,Berlin,0,2,0,3
wg-zimmer-in-Berlin-Berlin.10231030.html,2025-08-12T00:00:00,750,20,Berlin,2,2,0,5
wg-zimmer-in-Berlin-Wedding.9215694.html,2025-07-22T00:00:00,150,23,Wedding,1,1,0,3
wg-zimmer-in-Berlin-Neukoelln.12205693.html,2025-08-11T00:00:00,675,15,Neukölln,1,0,0,2
wg-zimmer-in-Berlin-Tiergarten.12228057.html,2025-08-08T00:00:00,600,28,Tiergarten,1,2,0,4
wg-zimmer-in-Berlin-Charlottenburg.9071605.html,2025-08-11T00:00:00,800,38,Charlottenburg,0,1,0,3
wg-zimmer-in-Berlin-Neukoelln.12136359.html,2025-07-06T00:00:00,500,23,Neukölln,0,1,0,2
wg-zimmer-in-Berlin-Kreuzberg.12234805.html,2025-08-14T00:00:00,570,24,Kreuzberg,0,2,0,3
wg-zimmer-in-Berlin-Reinickendorf.8180083.html,2025-08-11T00:00:00,415,12,Reinickendorf,1,0,0,4
wg-zimmer-in-Berlin-Pankow.12188355.html,2025-08-04T00:00:00,300,25,Pankow,1,2,0,4
wg-zimmer-in-Berlin-Weissensee.11155382.html,2025-08-04T00:00:00,420,18,Weißensee,1,0,0,2
wg-zimmer-in-Berlin-Lichtenberg.12239476.html,2025-08-13T00:00:00,400,19,Lichtenberg,2,0,0,3
wg-zimmer-in-Berlin-Wedding.9814102.html,2025-07-29T00:00:00,650,25,Wedding,2,1,0,4
wg-zimmer-in-Berlin-Karlshorst.12243587.html,2025-08-16T00:00:00,570,13,Karlshorst,0,2,0,3
wg-zimmer-in-Berlin-Neukoelln.11995710.html,2025-08-15T00:00:00,670,18,Neukölln,0,0,0,4
wg-zimmer-in-Berlin-Berlin.12185178.html,2025-07-27T00:00:00,650,150,Berlin,2,1,0,3
wg-zimmer-in-Berlin-Prenzlauer-Berg.11301025.html,2025-06-06T00:00:00,700,24,Prenzlauer Berg,1,1,0,3
wg-zimmer-in-Berlin-Prenzlauer-Berg.12233897.html,2025-08-11T00:00:00,700,20,Prenzlauer Berg,2,0,0,3
wg-zimmer-in-Berlin-Friedrichshain.7916594.html,2025-08-15T00:00:00,550,16,Friedrichshain,0,2,0,3
wg-zimmer-in-Berlin-Prenzlauer-Berg.12116374.html,2025-08-06T00:00:00,790,18,Prenzlauer Berg,0,2,0,3
wg-zimmer-in-Berlin-Berlin.12210603.html,2025-08-06T00:00:00,650,28,Berlin,0,1,0,3
wg-zimmer-in-Berlin-Steglitz-Zehlendorf.12202155.html,2025-08-04T00:00:00,350,20,Steglitz-Zehlendorf,0,4,0,5
wg-zimmer-in-Berlin-Steglitz.6305081.html,2025-08-16T00:00:00,590,24,Steglitz,0,2,0,3
wg-zimmer-in-Berlin-Spandau.12237767.html,2025-08-12T00:00:00,650,20,Spandau,2,1,0,4
wg-zimmer-in-Berlin-Steglitz.12096379.html,2025-08-16T00:00:00,575,20,Steglitz,0,0,0,2
wg-zimmer-in-Berlin-Lichtenberg.12226684.html,2025-08-08T00:00:00,450,20,Lichtenberg,0,0,0,2
wg-zimmer-in-Berlin-Koepenick.11922474.html,2025-08-02T00:00:00,550,18,Köpenick,1,0,0,3
wg-zimmer-in-Berlin-Lankwitz.10725982.html,2025-07-26T00:00:00,500,18,Lankwitz,1,0,0,2
wg-zimmer-in-Berlin-Mitte.12213688.html,2025-08-11T00:00:00,475,10,Mitte,1,0,0,1
wg-zimmer-in-Berlin-Neukoelln.12185797.html,2025-07-27T00:00:00,650,20,Neukölln,4,0,0,5
wg-zimmer-in-Berlin-Berlin.12203311.html,2025-07-30T00:00:00,525,14,Berlin,0,3,0,4
wg-zimmer-in-Berlin-Prenzlauer-Berg.12234627.html,2025-08-12T00:00:00,502,11,Prenzlauer Berg,3,0,0,4
wg-zimmer-in-Berlin-Friedrichshain.8194666.html,2025-08-12T00:00:00,300,22,Friedrichshain,0,0,0,2
wg-zimmer-in-Berlin-Oberschoeneweide.12119146.html,2025-08-15T00:00:00,470,18,Oberschöneweide,2,0,0,3
wg-zimmer-in-Berlin-Neukoelln.12125382.html,2025-08-03T00:00:00,350,17,Neukölln,1,1,0,3
wg-zimmer-in-Berlin-Niederschoeneweide.10216438.html,2025-07-29T00:00:00,700,20,Niederschöneweide,0,0,0,4
wg-zimmer-in-Berlin-Prenzlauer-Berg.9536041.html,2025-08-06T00:00:00,750,20,Prenzlauer Berg,0,1,0,2
wg-zimmer-in-Berlin-Charlottenburg-Wilmersdorf.12006512.html,2025-08-12T00:00:00,580,22,Charlottenburg-Wilmersdorf,3,0,0,4
wg-zimmer-in-Berlin-Wedding.9265727.html,2025-08-16T00:00:00,400,16,Wedding,0,1,0,2
wg-zimmer-in-Berlin-Prenzlauer-Berg.8124712.html,2025-08-17T00:00:00,650,20,Prenzlauer Berg,1,0,0,2
wg-zimmer-in-Berlin-Adlershof.9771311.html,2025-08-16T00:00:00,999,30,Adlershof,2,0,0,3
wg-zimmer-in-Berlin-Berlin.12103796.html,2025-07-29T00:00:00,750,20,Berlin,0,1,0,2
wg-zimmer-in-Berlin-Prenzlauer-Berg.11542873.html,2025-07-10T00:00:00,600,30,Prenzlauer Berg,2,0,0,3
wg-zimmer-in-Berlin-Berlin.12207342.html,2025-08-04T00:00:00,833,20,Berlin,0,2,0,3
wg-zimmer-in-Berlin-Pankow.12204376.html,2025-07-31T00:00:00,500,17,Pankow,2,0,0,3
wg-zimmer-in-Berlin-Wilmersdorf.7066729.html,2025-08-16T00:00:00,375,25,Wilmersdorf,0,0,0,2
wg-zimmer-in-Berlin-Prenzlauer-Berg.12158113.html,2025-07-19T00:00:00,550,25,Prenzlauer Berg,0,0,0,2
wg-zimmer-in-Berlin-Rudow.11780308.html,2025-07-28T00:00:00,600,19,Rudow,2,2,0,5
wg-zimmer-in-Berlin-Reinickendorf.12209121.html,2025-08-01T00:00:00,408,10,Reinickendorf,2,0,0,3
wg-zimmer-in-Berlin-Prenzlauer-Berg.11055042.html,2025-07-21T00:00:00,580,21,Prenzlauer Berg,2,0,0,3
wg-zimmer-in-Berlin-Mitte.12166218.html,2025-07-16T00:00:00,1500,20,Mitte,0,1,0,2
wg-zimmer-in-Berlin-Neukoelln.9928062.html,2025-08-09T00:00:00,490,23,Neukölln,0,1,0,2
wg-zimmer-in-Berlin-Dahlem.11189127.html,2025-08-11T00:00:00,560,17,Dahlem,1,2,0,4
wg-zimmer-in-Berlin-Tempelhof.12186184.html,2025-07-24T00:00:00,570,15,Tempelhof,0,1,0,2
wg-zimmer-in-Berlin-Lichterfelde.12246303.html,2025-08-15T00:00:00,600,23,Lichterfelde,2,0,0,3
wg-zimmer-in-Berlin-Oberschoeneweide.7394906.html,2025-08-15T00:00:00,200,22,Oberschöneweide,1,1,0,3
wg-zimmer-in-Berlin-Rummelsburg.10969537.html,2025-08-02T00:00:00,650,15,Rummelsburg,0,1,0,3
wg-zimmer-in-Berlin-Tempelhof.12208996.html,2025-08-02T00:00:00,625,13,Tempelhof,3,7,0,11
wg-zimmer-in-Berlin-Neukoelln.12215772.html,2025-08-04T00:00:00,450,12,Neukölln,0,0,1,4
wg-zimmer-in-Berlin-Berlin.12194451.html,2025-07-27T00:00:00,560,48,Berlin,0,1,0,2
wg-zimmer-in-Berlin-wedding.12231303.html,2025-08-12T00:00:00,200,20,wedding,0,1,0,2
wg-zimmer-in-Berlin-Neukoelln.11349885.html,2025-08-07T00:00:00,420,11,Neukölln,0,1,0,2
wg-zimmer-in-Berlin-Prenzlauer-Berg.7320526.html,2025-08-15T00:00:00,650,20,Prenzlauer Berg,0,0,0,2
wg-zimmer-in-Berlin-Wedding.11460658.html,2025-08-14T00:00:00,540,18,Wedding,0,0,0,2
wg-zimmer-in-Berlin-Marzahn-Hellersdorf.11799962.html,2025-07-22T00:00:00,508,12,Marzahn-Hellersdorf,3,1,0,5
wg-zimmer-in-Berlin-Reinickendorf.12226085.html,2025-08-12T00:00:00,550,15,Reinickendorf,0,1,0,2
wg-zimmer-in-Berlin-Mitte.12239125.html,2025-08-13T00:00:00,600,15,Mitte,1,1,0,3
wg-zimmer-in-Berlin-Karlshorst.9623475.html,2025-08-16T00:00:00,670,16,Karlshorst,1,1,0,3
wg-zimmer-in-Berlin-Charlottenburg.11416497.html,2025-07-04T00:00:00,400,22,Charlottenburg,0,1,0,2
wg-zimmer-in-Berlin-Marienfelde.12099742.html,2025-08-14T00:00:00,500,12,Marienfelde,2,0,0,3
wg-zimmer-in-Berlin-Prenzlauer-Berg.12244274.html,2025-08-15T00:00:00,780,22,Prenzlauer Berg,0,1,0,2
wg-zimmer-in-Berlin-Neukoelln.11170307.html,2025-08-03T00:00:00,650,18,Neukölln,1,1,0,17
wg-zimmer-in-Berlin-Treptow-Koepenick.11736559.html,2025-08-16T00:00:00,700,20,Treptow-Köpenick,0,1,0,2
wg-zimmer-in-Berlin-Friedrichshain-Kreuzberg.9349972.html,2025-07-24T00:00:00,870,26,Friedrichshain-Kreuzberg,0,0,0,2
wg-zimmer-in-Berlin-Mariendorf.12225948.html,2025-08-07T00:00:00,625,16,Mariendorf,5,6,0,12
wg-zimmer-in-Berlin-Friedrichshain.12215811.html,2025-08-12T00:00:00,600,15,Friedrichshain,1,2,0,4
wg-zimmer-in-Berlin-Spandau.12181926.html,2025-08-03T00:00:00,550,10,Spandau,1,0,0,3
wg-zimmer-in-Berlin-Wedding.12235707.html,2025-08-11T00:00:00,440,8,Wedding,2,1,0,4
wg-zimmer-in-Berlin-Dahlem.4044959.html,2025-08-14T00:00:00,399,20,Dahlem,0,1,0,6
wg-zimmer-in-Berlin-Charlottenburg-Wilmersdorf.11916781.html,2025-08-05T00:00:00,650,13,Charlottenburg-Wilmersdorf,0,0,0,3
wg-zimmer-in-Berlin-Schoeneberg.6299029.html,2025-07-29T00:00:00,750,16,Schöneberg,1,1,0,3
wg-zimmer-in-Berlin-Prenzlauer-Berg.12234589.html,2025-08-11T00:00:00,775,12,Prenzlauer Berg,0,1,0,2
wg-zimmer-in-Berlin-Kreuzberg.9896298.html,2025-08-16T00:00:00,999,25,Kreuzberg,1,1,0,3
wg-zimmer-in-Berlin-Friedrichshain.12242345.html,2025-08-14T00:00:00,970,34,Friedrichshain,1,0,0,2
wg-zimmer-in-Berlin-Neukoelln.12216102.html,2025-08-04T00:00:00,900,25,Neukölln,0,1,0,2
wg-zimmer-in-Berlin-Schoeneberg.12168810.html,2025-08-15T00:00:00,540,25,Schöneberg,1,1,0,3
wg-zimmer-in-Berlin-Pankow.9726281.html,2025-07-27T00:00:00,500,20,Pankow,1,0,0,2
wg-zimmer-in-Berlin-Lankwitz.12161015.html,2025-07-15T00:00:00,444,20,Lankwitz,0,1,0,2
wg-zimmer-in-Berlin-Heiligensee.12208480.html,2025-08-15T00:00:00,620,15,Heiligensee,1,4,0,6
wg-zimmer-in-Berlin-Karlshorst.11886670.html,2025-08-16T00:00:00,600,20,Karlshorst,3,0,0,4
wg-zimmer-in-Berlin-Lichtenberg.11934913.html,2025-08-16T00:00:00,625,24,Lichtenberg,0,2,0,3
wg-zimmer-in-Berlin-Prenzlauer-Berg.7893927.html,2025-08-16T00:00:00,420,9,Prenzlauer Berg,1,1,0,3
wg-zimmer-in-Berlin-Friedrichshain.11064742.html,2025-07-19T00:00:00,750,26,Friedrichshain,1,0,0,2
wg-zimmer-in-Berlin-Charlottenburg-Wilmersdorf.12108319.html,2025-07-30T00:00:00,778,28,Charlottenburg-Wilmersdorf,0,1,0,2
wg-zimmer-in-Berlin-Neukoelln.9871919.html,2025-08-14T00:00:00,850,38,Neukölln,1,0,0,2
wg-zimmer-in-Berlin-Treptow.12194921.html,2025-07-27T00:00:00,400,28,Treptow,2,0,2,5
wg-zimmer-in-Berlin-Kreuzberg.12238857.html,2025-08-13T00:00:00,700,15,Kreuzberg,0,1,0,2
wg-zimmer-in-Berlin-Prenzlauer-Berg.12232057.html,2025-08-10T00:00:00,949,22,Prenzlauer Berg,0,1,0,2
wg-zimmer-in-Berlin-Pankow.4889014.html,2025-03-25T00:00:00,600,20,Pankow,1,1,0,3
wg-zimmer-in-Berlin-Tempelhof-Schoeneberg.12217342.html,2025-08-04T00:00:00,570,20,Tempelhof-Schöneberg,2,0,0,3
wg-zimmer-in-Berlin-Wedding.12067564.html,2025-06-18T00:00:00,700,14,Wedding,0,3,0,4
wg-zimmer-in-Berlin-Reinickendorf.6457443.html,2025-08-08T00:00:00,450,12,Reinickendorf,1,3,0,5
wg-zimmer-in-Berlin-Neukoelln.10959212.html,2025-08-13T00:00:00,900,24,Neukölln,0,1,0,2
wg-zimmer-in-Berlin-Gesundbrunnen.10785163.html,2025-08-16T00:00:00,880,21,Gesundbrunnen,1,1,0,3
wg-zimmer-in-Berlin-Weissensee.9944698.html,2025-08-06T00:00:00,550,22,Weißensee,2,2,0,5
wg-zimmer-in-Berlin-Berlin.12233407.html,2025-08-16T00:00:00,595,12,Berlin,1,1,0,3
wg-zimmer-in-Berlin-Friedrichshain.11664352.html,2025-08-06T00:00:00,570,14,Friedrichshain,0,1,0,2
wg-zimmer-in-Berlin-Steglitz.10956788.html,2025-07-17T00:00:00,500,14,Steglitz,0,1,0,2
wg-zimmer-in-Berlin-Friedrichshain.12189570.html,2025-08-07T00:00:00,600,15,Friedrichshain,1,0,0,3
wg-zimmer-in-Berlin-Gesundbrunnen.12067912.html,2025-07-09T00:00:00,660,14,Gesundbrunnen,0,1,0,2
wg-zimmer-in-Berlin-Oberschoeneweide.12233117.html,2025-08-10T00:00:00,770,14,Oberschöneweide,0,1,0,2
wg-zimmer-in-Berlin-Kreuzberg.12192868.html,2025-08-01T00:00:00,900,26,Kreuzberg,0,0,0,5
wg-zimmer-in-Berlin-Friedrichshain.12183352.html,2025-07-23T00:00:00,650,23,Friedrichshain,0,1,0,2
wg-zimmer-in-Berlin-Mitte.12249068.html,2025-08-16T00:00:00,750,24,Mitte,1,0,0,2
wg-zimmer-in-Berlin-Koepenick.12140229.html,2025-08-15T00:00:00,500,11,Köpenick,0,1,0,3
wg-zimmer-in-Berlin-Neukoelln.3052709.html,2025-08-13T00:00:00,850,23,Neukölln,1,0,0,2
wg-zimmer-in-Berlin-Prenzlauer-Berg.9649467.html,2025-08-11T00:00:00,650,50,Prenzlauer Berg,0,1,0,3
wg-zimmer-in-Berlin-berlin.12203396.html,2025-07-30T00:00:00,300,24,berlin,3,0,0,4
wg-zimmer-in-Berlin-Tempelhof.12249285.html,2025-08-16T00:00:00,750,28,Tempelhof,2,2,0,5
wg-zimmer-in-Berlin-Neukoelln.12178956.html,2025-08-16T00:00:00,420,16,Neukölln,1,0,0,2
wg-zimmer-in-Berlin-Stralau.11479485.html,2025-08-04T00:00:00,895,18,Stralau,1,0,0,2
wg-zimmer-in-Berlin-Prenzlauer-Berg.12226063.html,2025-08-13T00:00:00,600,16,Prenzlauer Berg,0,1,0,2
wg-zimmer-in-Berlin-Treptow.10921630.html,2025-08-16T00:00:00,540,20,Treptow,0,0,4,5
wg-zimmer-in-Berlin-Zehlendorf.11924277.html,2025-08-16T00:00:00,280,15,Zehlendorf,0,5,0,6
wg-zimmer-in-Berlin-Lankwitz.12129513.html,2025-07-03T00:00:00,650,15,Lankwitz,0,0,0,3
wg-zimmer-in-Berlin-Tempelhof.12156046.html,2025-07-13T00:00:00,700,32,Tempelhof,0,3,0,4
wg-zimmer-in-Berlin-Pankow.11975757.html,2025-08-16T00:00:00,550,15,Pankow,0,0,0,2
wg-zimmer-in-Berlin-Friedrichshain.12192271.html,2025-07-26T00:00:00,950,18,Friedrichshain,1,0,0,2
wg-zimmer-in-Berlin-Tiergarten.11374254.html,2025-08-09T00:00:00,700,19,Tiergarten,1,0,0,2
wg-zimmer-in-Berlin-Charlottenburg.11070081.html,2025-08-09T00:00:00,480,17,Charlottenburg,0,1,0,2
wg-zimmer-in-Berlin-Moabit.10392985.html,2025-08-15T00:00:00,800,33,Moabit,0,1,0,2
wg-zimmer-in-Berlin-Charlottenburg.12141329.html,2025-07-08T00:00:00,630,10,Charlottenburg,1,0,0,2
wg-zimmer-in-Berlin-Kreuzberg.12231781.html,2025-08-10T00:00:00,980,35,Kreuzberg,3,1,0,5
wg-zimmer-in-Berlin-Neukoelln.12205466.html,2025-08-02T00:00:00,750,18,Neukölln,0,1,0,2
wg-zimmer-in-Berlin-Berlin-Mitte.12212589.html,2025-08-03T00:00:00,420,12,- Mitte,1,0,0,2
wg-zimmer-in-Berlin-Prenzlauer-Berg.7567491.html,2025-08-13T00:00:00,428,13,Prenzlauer Berg,1,0,0,2
wg-zimmer-in-Berlin-Friedrichshain.11978400.html,2025-08-16T00:00:00,650,14,Friedrichshain,0,0,0,6
wg-zimmer-in-Berlin-Treptow.12248691.html,2025-08-16T00:00:00,580,14,Treptow,0,2,0,3
wg-zimmer-in-Berlin-Spandau.12052167.html,2025-07-30T00:00:00,650,14,Spandau,0,0,0,2
